CODE,COUNTRY,DATE,HDI,TC,TD,STI,POP,GDPCAP
NIC,Nicaragua,2020-05-08,0.658,2.772588722,1.609437912,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-05-09,0.658,2.772588722,1.609437912,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-05-10,0.658,2.772588722,1.609437912,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-05-11,0.658,2.772588722,1.609437912,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-05-12,0.658,2.772588722,1.609437912,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-05-13,0.658,3.218875825,2.079441542,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-05-14,0.658,3.218875825,2.079441542,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-05-15,0.658,3.218875825,2.079441542,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-05-16,0.658,3.218875825,2.079441542,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-05-17,0.658,3.218875825,2.079441542,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-05-18,0.658,3.218875825,2.079441542,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-05-19,0.658,3.218875825,2.079441542,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-05-20,0.658,3.218875825,2.079441542,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-05-21,0.658,3.218875825,2.079441542,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-05-22,0.658,3.218875825,2.079441542,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-05-23,0.658,5.631211782,2.833213344,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-05-24,0.658,5.631211782,2.833213344,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-05-25,0.658,5.631211782,2.833213344,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-05-26,0.658,5.631211782,2.833213344,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-05-27,0.658,6.632001777,3.555348061,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-05-28,0.658,6.632001777,3.555348061,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-05-29,0.658,6.632001777,3.555348061,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-05-30,0.658,6.632001777,3.555348061,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-05-31,0.658,6.632001777,3.555348061,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-06-01,0.658,6.632001777,3.555348061,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-06-02,0.658,6.632001777,3.555348061,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-06-03,0.658,7.019296654,3.828641396,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-06-04,0.658,7.019296654,3.828641396,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-06-05,0.658,7.019296654,3.828641396,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-06-06,0.658,7.019296654,3.828641396,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-06-07,0.658,7.177018766,3.828641396,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-06-08,0.658,7.177018766,3.828641396,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-06-09,0.658,7.177018766,3.828641396,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-06-10,0.658,7.177018766,3.828641396,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-06-11,0.658,7.288927695,4.007333185,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-06-12,0.658,7.288927695,4.007333185,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-06-13,0.658,7.411556288,4.007333185,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-06-14,0.658,7.411556288,4.007333185,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-06-15,0.658,7.411556288,4.007333185,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-06-16,0.658,7.411556288,4.007333185,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-06-17,0.658,7.508238775,4.158883083,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-06-18,0.658,7.607878073,4.158883083,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-06-19,0.658,7.607878073,4.158883083,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-06-20,0.658,7.607878073,4.158883083,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-06-21,0.658,7.607878073,4.158883083,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-06-22,0.658,7.607878073,4.158883083,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-06-23,0.658,7.607878073,4.158883083,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-06-24,0.658,7.682482447,4.304065093,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-06-25,0.658,7.682482447,4.304065093,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-06-26,0.658,7.682482447,4.304065093,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-06-27,0.658,7.682482447,4.304065093,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-06-28,0.658,7.682482447,4.304065093,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-06-29,0.658,7.682482447,4.304065093,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-06-30,0.658,7.682482447,4.304065093,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-07-01,0.658,7.831617276,4.418840608,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-07-02,0.658,7.831617276,4.418840608,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-07-03,0.658,7.831617276,4.418840608,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-07-04,0.658,7.831617276,4.418840608,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-07-05,0.658,7.831617276,4.418840608,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-07-06,0.658,7.831617276,4.418840608,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-07-07,0.658,7.831617276,4.418840608,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-07-08,0.658,7.953669779,4.510859507,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-07-09,0.658,7.953669779,4.510859507,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-07-10,0.658,7.953669779,4.510859507,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-07-11,0.658,7.953669779,4.510859507,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-07-12,0.658,7.953669779,4.510859507,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-07-13,0.658,7.953669779,4.510859507,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-07-14,0.658,7.953669779,4.510859507,2.813610697,15.70629361,8.579499974
NIC,Nicaragua,2020-07-15,0.658,8.054204897,4.59511985,2.813610697,15.70629361,8.579499974
NIC,Nicaragua,2020-07-16,0.658,8.054204897,4.59511985,2.813610697,15.70629361,8.579499974
NIC,Nicaragua,2020-07-17,0.658,8.054204897,4.59511985,2.813610697,15.70629361,8.579499974
NIC,Nicaragua,2020-07-18,0.658,8.054204897,4.59511985,2.813610697,15.70629361,8.579499974
NIC,Nicaragua,2020-07-19,0.658,8.054204897,4.59511985,2.813610697,15.70629361,8.579499974
NIC,Nicaragua,2020-07-20,0.658,8.054204897,4.59511985,2.813610697,15.70629361,8.579499974
NIC,Nicaragua,2020-07-21,0.658,8.054204897,4.59511985,2.813610697,15.70629361,8.579499974
NIC,Nicaragua,2020-07-22,0.658,8.14293601,4.682131227,2.813610697,15.70629361,8.579499974
NIC,Nicaragua,2020-07-23,0.658,8.14293601,4.682131227,2.813610697,15.70629361,8.579499974
NIC,Nicaragua,2020-07-24,0.658,8.14293601,4.682131227,2.813610697,15.70629361,8.579499974
NIC,Nicaragua,2020-07-25,0.658,8.14293601,4.682131227,2.813610697,15.70629361,8.579499974
NIC,Nicaragua,2020-07-26,0.658,8.14293601,4.682131227,2.813610697,15.70629361,8.579499974
NIC,Nicaragua,2020-07-27,0.658,8.14293601,4.682131227,2.813610697,15.70629361,8.579499974
NIC,Nicaragua,2020-07-28,0.658,8.14293601,4.682131227,2.813610697,15.70629361,8.579499974
NIC,Nicaragua,2020-07-29,0.658,8.208491752,4.753590191,2.813610697,15.70629361,8.579499974
NIC,Nicaragua,2020-07-30,0.658,8.208491752,4.753590191,2.813610697,15.70629361,8.579499974
NIC,Nicaragua,2020-07-31,0.658,8.208491752,4.753590191,2.813610697,15.70629361,8.579499974
NIC,Nicaragua,2020-08-01,0.658,8.208491752,4.753590191,2.813610697,15.70629361,8.579499974
NIC,Nicaragua,2020-08-02,0.658,8.208491752,4.753590191,2.813610697,15.70629361,8.579499974
NIC,Nicaragua,2020-08-03,0.658,8.208491752,4.753590191,2.813610697,15.70629361,8.579499974
NIC,Nicaragua,2020-08-04,0.658,8.208491752,4.753590191,2.813610697,15.70629361,8.579499974
NIC,Nicaragua,2020-08-05,0.658,8.269244521,4.812184355,2.813610697,15.70629361,8.579499974
NIC,Nicaragua,2020-08-06,0.658,8.269244521,4.812184355,2.813610697,15.70629361,8.579499974
NIC,Nicaragua,2020-08-07,0.658,8.269244521,4.812184355,2.813610697,15.70629361,8.579499974
NIC,Nicaragua,2020-08-08,0.658,8.269244521,4.812184355,2.813610697,15.70629361,8.579499974
NIC,Nicaragua,2020-08-09,0.658,8.269244521,4.812184355,2.813610697,15.70629361,8.579499974
NIC,Nicaragua,2020-08-10,0.658,8.269244521,4.812184355,2.813610697,15.70629361,8.579499974
NIC,Nicaragua,2020-08-11,0.658,8.269244521,4.812184355,2.813610697,15.70629361,8.579499974
NIC,Nicaragua,2020-08-12,0.658,8.322394113,4.852030264,2.813610697,15.70629361,8.579499974
NIC,Nicaragua,2020-08-13,0.658,8.322394113,4.852030264,2.813610697,15.70629361,8.579499974
NIC,Nicaragua,2020-08-14,0.658,8.322394113,4.852030264,2.813610697,15.70629361,8.579499974
NIC,Nicaragua,2020-08-15,0.658,8.322394113,4.852030264,2.813610697,15.70629361,8.579499974
NIC,Nicaragua,2020-08-16,0.658,8.322394113,4.852030264,2.813610697,15.70629361,8.579499974
NIC,Nicaragua,2020-08-17,0.658,8.322394113,4.852030264,2.813610697,15.70629361,8.579499974
NIC,Nicaragua,2020-08-18,0.658,8.322394113,4.852030264,2.813610697,15.70629361,8.579499974
NIC,Nicaragua,2020-08-19,0.658,8.368925175,4.890349128,2.813610697,15.70629361,8.579499974
NIC,Nicaragua,2020-08-20,0.658,8.368925175,4.890349128,2.813610697,15.70629361,8.579499974
NIC,Nicaragua,2020-08-21,0.658,8.368925175,4.890349128,2.813610697,15.70629361,8.579499974
NIC,Nicaragua,2020-08-22,0.658,8.368925175,4.890349128,2.813610697,15.70629361,8.579499974
NIC,Nicaragua,2020-08-23,0.658,8.368925175,4.890349128,2.813610697,15.70629361,8.579499974
NIC,Nicaragua,2020-08-24,0.658,8.368925175,4.890349128,2.813610697,15.70629361,8.579499974
NIC,Nicaragua,2020-08-25,0.658,8.368925175,4.890349128,2.813610697,15.70629361,8.579499974
NIC,Nicaragua,2020-08-26,0.658,8.410498453,4.919980926,2.813610697,15.70629361,8.579499974
NIC,Nicaragua,2020-08-27,0.658,8.410498453,4.919980926,2.813610697,15.70629361,8.579499974
NIC,Nicaragua,2020-08-28,0.658,8.410498453,4.919980926,2.813610697,15.70629361,8.579499974
NIC,Nicaragua,2020-08-29,0.658,8.410498453,4.919980926,2.813610697,15.70629361,8.579499974
NIC,Nicaragua,2020-08-30,0.658,8.410498453,4.919980926,2.813610697,15.70629361,8.579499974
NIC,Nicaragua,2020-08-31,0.658,8.410498453,4.919980926,2.813610697,15.70629361,8.579499974
NIC,Nicaragua,2020-09-01,0.658,8.410498453,4.919980926,2.813610697,15.70629361,8.579499974
NIC,Nicaragua,2020-09-02,0.658,8.448485993,4.94875989,2.813610697,15.70629361,8.579499974
NIC,Nicaragua,2020-09-03,0.658,8.448485993,4.94875989,2.813610697,15.70629361,8.579499974
NIC,Nicaragua,2020-09-04,0.658,8.448485993,4.94875989,2.813610697,15.70629361,8.579499974
NIC,Nicaragua,2020-09-05,0.658,8.448485993,4.94875989,2.813610697,15.70629361,8.579499974
NIC,Nicaragua,2020-09-06,0.658,8.448485993,4.94875989,2.813610697,15.70629361,8.579499974
NIC,Nicaragua,2020-09-07,0.658,8.448485993,4.94875989,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-09-08,0.658,8.448485993,4.94875989,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-09-09,0.658,8.480114183,4.9698133,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-09-10,0.658,8.480114183,4.9698133,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-09-11,0.658,8.480114183,4.9698133,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-09-12,0.658,8.480114183,4.9698133,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-09-13,0.658,8.480114183,4.9698133,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-09-14,0.658,8.480114183,4.9698133,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-09-15,0.658,8.480114183,4.9698133,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-09-16,0.658,8.509362612,4.990432587,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-09-17,0.658,8.509362612,4.990432587,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-09-18,0.658,8.509362612,4.990432587,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-09-19,0.658,8.509362612,4.990432587,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-09-20,0.658,8.509362612,4.990432587,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-09-21,0.658,8.509362612,4.990432587,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-09-22,0.658,8.509362612,4.990432587,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-09-23,0.658,8.531687638,5.003946306,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-09-24,0.658,8.531687638,5.003946306,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-09-25,0.658,8.531687638,5.003946306,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-09-26,0.658,8.531687638,5.003946306,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-09-27,0.658,8.531687638,5.003946306,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-09-28,0.658,8.531687638,5.003946306,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-09-29,0.658,8.531687638,5.003946306,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-09-30,0.658,8.550627968,5.017279837,2.407845604,15.70629361,8.579499974
NIC,Nicaragua,2020-10-01,0.658,8.550627968,5.017279837,2.119863456,15.70629361,8.579499974
NIC,Nicaragua,2020-10-02,0.658,8.550627968,5.017279837,2.119863456,15.70629361,8.579499974
NIC,Nicaragua,2020-10-03,0.658,8.550627968,5.017279837,2.119863456,15.70629361,8.579499974
NIC,Nicaragua,2020-10-04,0.658,8.550627968,5.017279837,2.119863456,15.70629361,8.579499974
NIC,Nicaragua,2020-10-05,0.658,8.550627968,5.017279837,2.119863456,15.70629361,8.579499974
NIC,Nicaragua,2020-10-06,0.658,8.550627968,5.017279837,2.119863456,15.70629361,8.579499974
NIC,Nicaragua,2020-10-07,0.658,8.568646473,5.030437921,2.119863456,15.70629361,8.579499974
NIC,Nicaragua,2020-10-08,0.658,8.568646473,5.030437921,2.119863456,15.70629361,8.579499974
NIC,Nicaragua,2020-10-09,0.658,8.568646473,5.030437921,2.119863456,15.70629361,8.579499974
NIC,Nicaragua,2020-10-10,0.658,8.568646473,5.030437921,2.119863456,15.70629361,8.579499974
NIC,Nicaragua,2020-10-11,0.658,8.568646473,5.030437921,2.119863456,15.70629361,8.579499974
NIC,Nicaragua,2020-10-12,0.658,8.568646473,5.030437921,2.119863456,15.70629361,8.579499974
NIC,Nicaragua,2020-10-13,0.658,8.568646473,5.030437921,2.119863456,15.70629361,8.579499974
NIC,Nicaragua,2020-10-14,0.658,8.58541243,5.036952602,0,15.70629361,8.579499974
NIC,Nicaragua,2020-10-15,0.658,8.58541243,5.036952602,0,15.70629361,8.579499974
NIC,Nicaragua,2020-10-16,0.658,8.58541243,5.036952602,0,15.70629361,8.579499974
NIC,Nicaragua,2020-10-17,0.658,8.58541243,5.036952602,0,15.70629361,8.579499974
NIC,Nicaragua,2020-10-18,0.658,8.58541243,5.036952602,0,15.70629361,8.579499974
NIC,Nicaragua,2020-10-19,0.658,8.58541243,5.036952602,0,15.70629361,8.579499974
NER,Niger,2020-03-21,0.354,0,0,3.966132331,17.00213737,6.830874235
NER,Niger,2020-03-22,0.354,0,0,3.966132331,17.00213737,6.830874235
NER,Niger,2020-03-23,0.354,0,0,3.966132331,17.00213737,6.830874235
NER,Niger,2020-03-24,0.354,0.693147181,0,3.966132331,17.00213737,6.830874235
NER,Niger,2020-03-25,0.354,1.945910149,0,3.966132331,17.00213737,6.830874235
NER,Niger,2020-03-26,0.354,1.945910149,0,3.966132331,17.00213737,6.830874235
NER,Niger,2020-03-27,0.354,2.302585093,0,3.966132331,17.00213737,6.830874235
NER,Niger,2020-03-28,0.354,2.302585093,0,4.112675519,17.00213737,6.830874235
NER,Niger,2020-03-29,0.354,2.302585093,0,4.112675519,17.00213737,6.830874235
NER,Niger,2020-03-30,0.354,2.302585093,0,4.112675519,17.00213737,6.830874235
NER,Niger,2020-03-31,0.354,2.995732274,1.098612289,4.112675519,17.00213737,6.830874235
NER,Niger,2020-04-01,0.354,2.995732274,1.098612289,4.112675519,17.00213737,6.830874235
NER,Niger,2020-04-02,0.354,4.304065093,1.609437912,4.112675519,17.00213737,6.830874235
NER,Niger,2020-04-03,0.354,4.304065093,1.609437912,4.112675519,17.00213737,6.830874235
NER,Niger,2020-04-04,0.354,4.584967479,1.609437912,4.112675519,17.00213737,6.830874235
NER,Niger,2020-04-05,0.354,4.787491743,1.609437912,4.112675519,17.00213737,6.830874235
NER,Niger,2020-04-06,0.354,5.214935758,2.302585093,4.112675519,17.00213737,6.830874235
NER,Niger,2020-04-07,0.354,5.533389489,2.302585093,4.112675519,17.00213737,6.830874235
NER,Niger,2020-04-08,0.354,5.627621114,2.397895273,4.112675519,17.00213737,6.830874235
NER,Niger,2020-04-09,0.354,5.834810737,2.397895273,4.112675519,17.00213737,6.830874235
NER,Niger,2020-04-10,0.354,6.01615716,2.397895273,4.112675519,17.00213737,6.830874235
NER,Niger,2020-04-11,0.354,6.08221891,2.397895273,4.112675519,17.00213737,6.830874235
NER,Niger,2020-04-12,0.354,6.196444128,2.397895273,4.112675519,17.00213737,6.830874235
NER,Niger,2020-04-13,0.354,6.270988432,2.48490665,4.112675519,17.00213737,6.830874235
NER,Niger,2020-04-14,0.354,6.306275287,2.564949357,4.112675519,17.00213737,6.830874235
NER,Niger,2020-04-15,0.354,6.345636361,2.63905733,4.112675519,17.00213737,6.830874235
NER,Niger,2020-04-16,0.354,6.369900983,2.63905733,4.112675519,17.00213737,6.830874235
NER,Niger,2020-04-17,0.354,6.411818268,2.708050201,4.112675519,17.00213737,6.830874235
NER,Niger,2020-04-18,0.354,6.440946541,2.890371758,4.112675519,17.00213737,6.830874235
NER,Niger,2020-04-19,0.354,6.459904454,2.944438979,4.112675519,17.00213737,6.830874235
NER,Niger,2020-04-20,0.354,6.473890696,2.995732274,4.112675519,17.00213737,6.830874235
NER,Niger,2020-04-21,0.354,6.484635236,2.995732274,4.112675519,17.00213737,6.830874235
NER,Niger,2020-04-22,0.354,6.484635236,2.995732274,4.112675519,17.00213737,6.830874235
NER,Niger,2020-04-23,0.354,6.495265556,3.091042453,4.112675519,17.00213737,6.830874235
NER,Niger,2020-04-24,0.354,6.508769137,3.17805383,4.112675519,17.00213737,6.830874235
NER,Niger,2020-04-25,0.354,6.523562306,3.17805383,4.112675519,17.00213737,6.830874235
NER,Niger,2020-04-26,0.354,6.527957918,3.295836866,4.112675519,17.00213737,6.830874235
NER,Niger,2020-04-27,0.354,6.54534966,3.36729583,4.112675519,17.00213737,6.830874235
NER,Niger,2020-04-28,0.354,6.552507887,3.36729583,4.112675519,17.00213737,6.830874235
NER,Niger,2020-04-29,0.354,6.563855527,3.433987204,4.112675519,17.00213737,6.830874235
NER,Niger,2020-04-30,0.354,6.56948142,3.465735903,4.112675519,17.00213737,6.830874235
NER,Niger,2020-05-01,0.354,6.577861358,3.465735903,4.112675519,17.00213737,6.830874235
NER,Niger,2020-05-02,0.354,6.590301048,3.496507561,4.112675519,17.00213737,6.830874235
NER,Niger,2020-05-03,0.354,6.601230119,3.555348061,4.112675519,17.00213737,6.830874235
NER,Niger,2020-05-04,0.354,6.620073207,3.583518938,4.112675519,17.00213737,6.830874235
NER,Niger,2020-05-05,0.354,6.626717749,3.610917913,4.112675519,17.00213737,6.830874235
NER,Niger,2020-05-06,0.354,6.637258031,3.63758616,4.112675519,17.00213737,6.830874235
NER,Niger,2020-05-07,0.354,6.646390515,3.63758616,4.112675519,17.00213737,6.830874235
NER,Niger,2020-05-08,0.354,6.66057515,3.737669618,4.112675519,17.00213737,6.830874235
NER,Niger,2020-05-09,0.354,6.678342115,3.784189634,4.112675519,17.00213737,6.830874235
NER,Niger,2020-05-10,0.354,6.703188113,3.80666249,4.112675519,17.00213737,6.830874235
NER,Niger,2020-05-11,0.354,6.710523109,3.828641396,4.112675519,17.00213737,6.830874235
NER,Niger,2020-05-12,0.354,6.723832441,3.828641396,4.112675519,17.00213737,6.830874235
NER,Niger,2020-05-13,0.354,6.749931194,3.850147602,3.506457892,17.00213737,6.830874235
NER,Niger,2020-05-14,0.354,6.756932389,3.891820298,3.506457892,17.00213737,6.830874235
NER,Niger,2020-05-15,0.354,6.775366091,3.912023005,3.506457892,17.00213737,6.830874235
NER,Niger,2020-05-16,0.354,6.785587645,3.931825633,3.506457892,17.00213737,6.830874235
NER,Niger,2020-05-17,0.354,6.790097236,3.931825633,3.506457892,17.00213737,6.830874235
NER,Niger,2020-05-18,0.354,6.80682936,3.988984047,3.506457892,17.00213737,6.830874235
NER,Niger,2020-05-19,0.354,6.812345094,4.007333185,3.506457892,17.00213737,6.830874235
NER,Niger,2020-05-20,0.354,6.817830571,4.007333185,3.506457892,17.00213737,6.830874235
NER,Niger,2020-05-21,0.354,6.82437367,4.060443011,3.506457892,17.00213737,6.830874235
NER,Niger,2020-05-22,0.354,6.828712072,4.094344562,3.506457892,17.00213737,6.830874235
NER,Niger,2020-05-23,0.354,6.842683282,4.094344562,3.506457892,17.00213737,6.830874235
NER,Niger,2020-05-24,0.354,6.849066283,4.110873864,3.506457892,17.00213737,6.830874235
NER,Niger,2020-05-25,0.354,6.851184927,4.110873864,3.506457892,17.00213737,6.830874235
NER,Niger,2020-05-26,0.354,6.857514063,4.127134385,3.506457892,17.00213737,6.830874235
NER,Niger,2020-05-27,0.354,6.858565035,4.143134726,3.506457892,17.00213737,6.830874235
NER,Niger,2020-05-28,0.354,6.86171134,4.158883083,3.506457892,17.00213737,6.830874235
NER,Niger,2020-05-29,0.354,6.86171134,4.158883083,3.506457892,17.00213737,6.830874235
NER,Niger,2020-05-30,0.354,6.86171134,4.158883083,3.506457892,17.00213737,6.830874235
NER,Niger,2020-05-31,0.354,6.862757913,4.158883083,3.506457892,17.00213737,6.830874235
NER,Niger,2020-06-01,0.354,6.864847778,4.158883083,3.100992784,17.00213737,6.830874235
NER,Niger,2020-06-02,0.354,6.864847778,4.17438727,3.100992784,17.00213737,6.830874235
NER,Niger,2020-06-03,0.354,6.866933284,4.17438727,3.100992784,17.00213737,6.830874235
NER,Niger,2020-06-04,0.354,6.867974409,4.17438727,3.100992784,17.00213737,6.830874235
NER,Niger,2020-06-05,0.354,6.870053412,4.17438727,3.100992784,17.00213737,6.830874235
NER,Niger,2020-06-06,0.354,6.873163834,4.17438727,3.100992784,17.00213737,6.830874235
NER,Niger,2020-06-07,0.354,6.877296071,4.17438727,3.100992784,17.00213737,6.830874235
NER,Niger,2020-06-08,0.354,6.880384082,4.17438727,3.100992784,17.00213737,6.830874235
NER,Niger,2020-06-09,0.354,6.880384082,4.17438727,3.100992784,17.00213737,6.830874235
NER,Niger,2020-06-10,0.354,6.881411304,4.17438727,3.100992784,17.00213737,6.830874235
NER,Niger,2020-06-11,0.354,6.881411304,4.17438727,3.100992784,17.00213737,6.830874235
NER,Niger,2020-06-12,0.354,6.881411304,4.17438727,3.100992784,17.00213737,6.830874235
NER,Niger,2020-06-13,0.354,6.88550967,4.17438727,3.100992784,17.00213737,6.830874235
NER,Niger,2020-06-14,0.354,6.887552572,4.189654742,3.100992784,17.00213737,6.830874235
NER,Niger,2020-06-15,0.354,6.887552572,4.189654742,3.100992784,17.00213737,6.830874235
NER,Niger,2020-06-16,0.354,6.887552572,4.189654742,3.100992784,17.00213737,6.830874235
NER,Niger,2020-06-17,0.354,6.923628628,4.189654742,3.100992784,17.00213737,6.830874235
NER,Niger,2020-06-18,0.354,6.927557906,4.204692619,3.100992784,17.00213737,6.830874235
NER,Niger,2020-06-19,0.354,6.927557906,4.204692619,3.100992784,17.00213737,6.830874235
NER,Niger,2020-06-20,0.354,6.927557906,4.204692619,3.100992784,17.00213737,6.830874235
NER,Niger,2020-06-21,0.354,6.942156706,4.204692619,3.100992784,17.00213737,6.830874235
NER,Niger,2020-06-22,0.354,6.943122423,4.204692619,3.100992784,17.00213737,6.830874235
NER,Niger,2020-06-23,0.354,6.952728645,4.204692619,3.100992784,17.00213737,6.830874235
NER,Niger,2020-06-24,0.354,6.957497371,4.204692619,3.100992784,17.00213737,6.830874235
NER,Niger,2020-06-25,0.354,6.962243464,4.204692619,3.100992784,17.00213737,6.830874235
NER,Niger,2020-06-26,0.354,6.965080346,4.204692619,3.100992784,17.00213737,6.830874235
NER,Niger,2020-06-27,0.354,6.967909202,4.204692619,3.100992784,17.00213737,6.830874235
NER,Niger,2020-06-28,0.354,6.97354302,4.204692619,3.100992784,17.00213737,6.830874235
NER,Niger,2020-06-29,0.354,6.979145275,4.204692619,3.100992784,17.00213737,6.830874235
NER,Niger,2020-06-30,0.354,6.980075941,4.204692619,3.100992784,17.00213737,6.830874235
NER,Niger,2020-07-01,0.354,6.980075941,4.204692619,3.100992784,17.00213737,6.830874235
NER,Niger,2020-07-02,0.354,6.980075941,4.204692619,3.100992784,17.00213737,6.830874235
NER,Niger,2020-07-03,0.354,6.985641818,4.219507705,3.100992784,17.00213737,6.830874235
NER,Niger,2020-07-04,0.354,6.986566459,4.219507705,3.100992784,17.00213737,6.830874235
NER,Niger,2020-07-05,0.354,6.986566459,4.219507705,3.100992784,17.00213737,6.830874235
NER,Niger,2020-07-06,0.354,6.996681488,4.219507705,3.100992784,17.00213737,6.830874235
NER,Niger,2020-07-07,0.354,6.996681488,4.219507705,3.100992784,17.00213737,6.830874235
NER,Niger,2020-07-08,0.354,6.997595983,4.219507705,3.100992784,17.00213737,6.830874235
NER,Niger,2020-07-09,0.354,7.00033446,4.219507705,3.100992784,17.00213737,6.830874235
NER,Niger,2020-07-10,0.354,7.00033446,4.219507705,3.100992784,17.00213737,6.830874235
NER,Niger,2020-07-11,0.354,7.002155954,4.219507705,3.100992784,17.00213737,6.830874235
